tag,run_dir,ckpt_epoch,ckpt_val_loss,val_total,val_data,val_phys,val_ou,val_bc,val_sr,val_spike_rate,val_val_T_tracking_corr,val_val_T_intra_corr,val_val_v0_pred_mean,val_val_v0_intra_std,val_val_T_pred_mean,val_val_T_intra_std,val_val_s0_pred_mean,val_val_s0_intra_std,val_val_a_pred_mean,val_val_a_intra_std,val_val_b_pred_mean,val_val_b_intra_std,rank_effective,cond_number,sv_norm_1,sv_norm_2,sv_norm_3,sv_norm_4,sv_norm_5,cfg_cf_hidden_size,cfg_cf_rank,cfg_cf_max_delay,cfg_cf_bit_shift,cfg_lambda_T_aux,cfg_lambda_sr,cfg_scenario_mix,cfg_optimizer,cfg_epochs
R28v2_A1_d0_1e-5,results/Prodigy_Study/R28_ProdigyTuning_v2/A_d0/R28v2_A1_d0_1e-5,7,0.20473151400368264,0.19830037590037,0.18940942052831042,0.03938493198725058,0.008875208295029687,0.0005099718290623853,0.00799745923413479,0.06209257583906676,0.20095288753509521,0.013710967265069485,31.509646476583278,2.336740035960015,1.3533911559175937,0.06874923513052945,1.560846448578733,0.15908954990036944,0.3704366341550299,0.04206842095567133,1.289579377529469,0.13843547231814962,1,11362.546458792314,1.0,0.0005585688249352769,0.00024616021792153286,0.0001312721879941201,8.80084410327055e-05,32,8,6,3,0.0,0.5,"highway:0.4,urban:0.3,truck:0.2,mixed:0.1",prodigy,10
R28v2_B1_steps_300,results/Prodigy_Study/R28_ProdigyTuning_v2/B_steps/R28v2_B1_steps_300,2,0.2076413455874996,0.2013255426699811,0.18979226746299166,0.03892601175144553,0.007362128219299732,0.0010818730211415405,0.012381388451606828,0.03931975201208224,0.2595342695713043,0.012733022682368755,29.169830799102783,2.2408390672917062,1.1089361088073,0.06052351889616631,1.4271887769090368,0.11748983742708856,0.45174588960535983,0.05513961439484116,1.3538921595887934,0.11680252251631403,1,20506.42943954295,1.0,0.0006735963131818056,0.0004088463345220297,0.0001203041366384496,4.8765193518852206e-05,32,8,6,3,0.0,0.5,"highway:0.4,urban:0.3,truck:0.2,mixed:0.1",prodigy,10
R28v2_C1_d0_steps_combo,results/Prodigy_Study/R28_ProdigyTuning_v2/C_combo/R28v2_C1_d0_steps_combo,1,0.22446402059273518,0.21608713974661015,0.20699702306313716,0.04736016801201758,0.008101403041980527,0.00019749522933952516,0.007503067917299476,0.06505398114429826,0.08719369024038315,0.012055427767336369,39.08070493251719,1.1874268735025792,1.0472722909551986,0.06495997711936845,1.82876973519934,0.27097598598041434,0.35517787727269723,0.02655986255976654,1.4331067122043448,0.13310703662957282,1,4844.767606478811,1.0,0.006092135520156923,0.0006870488145444884,0.00036197247544468586,0.0002064082493167928,32,8,6,3,0.0,0.5,"highway:0.4,urban:0.3,truck:0.2,mixed:0.1",prodigy,10
R28v2_D1_warm_restart,results/Prodigy_Study/R28_ProdigyTuning_v2/D_warm_restart/R28v2_D1_warm_restart,4,0.17972915738503983,0.17587557708487866,0.1683176905907532,0.031621101124093255,0.008269308907713028,0.00014773789288242406,0.007669146042044691,0.06533518091755662,0.3931516110897064,0.02092750184237957,36.42606026061038,1.7070869441203615,1.3021100090539202,0.08012439869344234,1.5197148589377707,0.18352855345670213,0.36152792072042506,0.03414232731211525,1.2940272831536355,0.14494048922936967,1,5416.529512291118,1.0,0.002068177787294655,0.0003640486501987254,0.00027133313382270917,0.0001846200593444221,32,8,6,3,0.0,0.5,"highway:0.4,urban:0.3,truck:0.2,mixed:0.1",prodigy,10
R29v2_A1_init_shift,results/Prodigy_Study/R29_DecoderFix_v2/A_init/R29v2_A1_init_shift,7,0.20377387360055396,0.19774940550485823,0.1871300745121342,0.038406767912129776,0.009987999345770384,0.001377394043484333,0.009803721247775916,0.0515952052033328,0.1599062830209732,0.012439991347491741,37.665990687431176,2.3466468809291405,1.1621731025107362,0.07000197868477157,1.402814265895397,0.1319227593138497,0.3534150485028612,0.0364636425994754,1.570469134031458,0.15118450092825483,1,7351.065575293116,1.0,0.001752226368540927,0.0004043448864424725,0.0002433414504018149,0.00013603469997070812,32,8,6,3,0.0,0.5,"highway:0.4,urban:0.3,truck:0.2,mixed:0.1",prodigy,10
R29v2_B1_tau3to1_lin,results/Prodigy_Study/R29_DecoderFix_v2/B_tau/R29v2_B1_tau3to1_lin,8,0.18623618119733132,0.18128807006522696,0.17415689447141708,0.032681681314839964,0.01061803213211688,0.0017364827288857557,0.003191245320557585,0.1011894957380409,0.3757721483707428,0.027037734165787697,39.89964287331764,1.7210232536803851,1.1805870469580306,0.0779713575748053,1.54754882860691,0.1301618958724306,0.36845046123291586,0.050461616443622584,1.2036875461010224,0.10832728536680658,1,3887.955426224837,1.0,0.001856185511163459,0.0006639594736775875,0.0003581881761819277,0.000257204594799326,32,8,6,3,0.0,0.5,"highway:0.4,urban:0.3,truck:0.2,mixed:0.1",prodigy,10
R29v2_B2_tau5to1_lin,results/Prodigy_Study/R29_DecoderFix_v2/B_tau/R29v2_B2_tau5to1_lin,7,0.18091732192229718,0.17745905262517167,0.17217570146981706,0.03242632209452147,0.004418937815105582,0.0009679681042206675,0.0017036088753317805,0.12481909903123024,0.3581518828868866,0.021801820024847984,41.72125934032684,1.3614156613166029,1.2229955075903143,0.053862897916994196,2.343053728976148,0.17313189788701686,0.3870798606187739,0.061474940284282874,1.3431202794643158,0.09738269856477037,1,4218.138830245268,1.0,0.0051236488443178125,0.001628989542209367,0.0007416086230761363,0.00023707138153673666,32,8,6,3,0.0,0.5,"highway:0.4,urban:0.3,truck:0.2,mixed:0.1",prodigy,10
R29v2_B3_tau10to1_lin,results/Prodigy_Study/R29_DecoderFix_v2/B_tau/R29v2_B3_tau10to1_lin,7,0.18386076471986287,0.17851775369428574,0.17330078836134138,0.03303594480050688,0.003738578771825563,0.0009179185442510389,0.0016170475783547108,0.1453235348329899,0.32243937253952026,0.01689145155251026,41.950212478637695,0.7032003556477263,1.3098677200205782,0.04675271002417232,1.5963900672628524,0.07304344960349671,0.38292261165507296,0.02773510000159323,1.453554280260776,0.06542356357850293,1,26543.313261693776,1.0,0.00484891033330238,0.0011088902586678907,0.0007261004331024604,3.767427186428754e-05,32,8,6,3,0.0,0.5,"highway:0.4,urban:0.3,truck:0.2,mixed:0.1",prodigy,10
R29v2_B4_tau5to1_exp,results/Prodigy_Study/R29_DecoderFix_v2/B_tau/R29v2_B4_tau5to1_exp,5,0.20352536408191033,0.1922677562354093,0.1853538996123887,0.037642562826302774,0.003062688233454692,0.001913606018115025,0.0021657223878698215,0.1257956715181787,0.327551007270813,0.024683361873030663,39.097989549028114,1.2543972340670038,1.1313000007512721,0.04295093685071519,1.4398472537385656,0.08485813124818688,0.38670263043109404,0.03924615689537801,1.3600086360535724,0.06562421274708306,1,16792.237407870296,1.0,0.0006025445748177599,0.0005823892057662864,9.538308095566305e-05,5.9551325753131236e-05,32,8,6,3,0.0,0.5,"highway:0.4,urban:0.3,truck:0.2,mixed:0.1",prodigy,10
R29v2_C1_init_tau5,results/Prodigy_Study/R29_DecoderFix_v2/C_combo/R29v2_C1_init_tau5,4,0.22100845853144185,0.21163419261574745,0.20538865049627233,0.04792819693783655,0.0023643083968249326,0.0005334512193673721,0.0016021094615560267,0.1195508145350725,0.12949883937835693,0.008252804167568684,40.13369493281588,0.6168990508514516,1.1855813277528642,0.03504280515134017,1.6053407160525626,0.0768653536611732,0.39061925274894593,0.024768650383463108,1.473429281026759,0.053006339521008604,1,24069.64963723437,1.0,0.0009337304354381618,0.0004835704923626447,0.0001235045648629021,4.1546097058806255e-05,32,8,6,3,0.0,0.5,"highway:0.4,urban:0.3,truck:0.2,mixed:0.1",prodigy,10
R29v2_C2_init_tau10,results/Prodigy_Study/R29_DecoderFix_v2/C_combo/R29v2_C2_init_tau10,4,0.21802211901608934,0.20904853020576722,0.20318813312878,0.04733195275246622,0.0011948370510969865,0.00027970689360295656,0.0015755064483925709,0.16205703245198472,0.1366093009710312,0.01671808771789074,39.48900286694791,0.549418939871991,1.193138117485858,0.026726116872134994,1.316999893239204,0.04396688223796639,0.3798979176802838,0.021591625209808587,1.4039617428120146,0.034762544805144374,1,32217.619492998987,1.0,0.0006326848523752832,0.0004728940773999796,5.9125303864582666e-05,3.1038916460519497e-05,32,8,6,3,0.0,0.5,"highway:0.4,urban:0.3,truck:0.2,mixed:0.1",prodigy,10
R29v2_C3_init_per_channel,results/Prodigy_Study/R29_DecoderFix_v2/C_combo/R29v2_C3_init_per_channel,9,0.1823672223439876,0.1776589755999281,0.17286455052647184,0.03266009881081892,0.004669074885586792,0.0006309750573841653,0.0013279732938342253,0.14782812630638797,0.5006884336471558,0.040105339139699936,40.883134760755176,0.8970210560141726,1.181650234980786,0.052962054716462786,2.3613197625951563,0.08306966595193173,0.4182241690602708,0.048795143116450994,1.3346465946512018,0.0845822665562972,1,6392.440032341135,1.0,0.005736450693718665,0.0008341658462511952,0.0004878502998727669,0.00015643478780257952,32,8,6,3,0.0,0.5,"highway:0.4,urban:0.3,truck:0.2,mixed:0.1",prodigy,10
