epoch,batch_idx,loss_total,loss_data,loss_phys,loss_ou,loss_bc,spike_rate,gn_total_preclip,gn_total_postclip,gn_hidden_fc,gn_hidden_recU,gn_hidden_recV,gn_hidden_base_threshold,gn_hidden_thresh_jump,gn_out_fc,weight_max_abs_global,lr,is_nan_loss,is_inf_grad
1,59,0.9914178252220154,0.66673743724823,0.4438726007938385,0.08251833915710449,0.27616721391677856,0.014364746399223804,37.420938426227046,37.42094039916992,37.32240676879883,1.5365232229232788,1.8894546031951904,nan,nan,1.1973484754562378,1.5,0.0005077921994115393,0,0
1,60,0.7584554553031921,0.6078131794929504,0.3682170510292053,0.040941011160612106,0.11177349090576172,0.012335937470197678,38.962838538392056,38.96283721923828,38.860069274902344,1.367004156112671,1.9611990451812744,nan,nan,1.5108940601348877,1.5,0.0005080584211387823,0,0
1,61,0.8937188386917114,0.6497067809104919,0.42057129740715027,0.056767068803310394,0.199116513133049,0.012453612871468067,46.349826734543015,46.349830627441406,46.2297477722168,1.7127074003219604,2.390855073928833,nan,nan,1.5707656145095825,1.5,0.0005083291063971316,0,0
1,62,0.7514320015907288,0.6364928483963013,0.4048529863357544,0.03894798085093498,0.07250641286373138,0.012958007864654064,40.127956458813905,40.12795639038086,40.02294158935547,1.474883794784546,2.0861141681671143,nan,nan,1.3747296333312988,1.5,0.0005086042546476764,0,0
1,63,0.7258737087249756,0.6302574872970581,0.39624911546707153,0.0490737184882164,0.05353761836886406,0.013506349176168442,39.08016304348309,39.08016586303711,38.96223068237305,1.4856445789337158,2.1608450412750244,nan,nan,1.5255597829818726,1.5,0.000508883865342616,0,0
1,64,0.6801457405090332,0.6104051470756531,0.37337249517440796,0.06392114609479904,0.029207315295934677,0.014289063401520252,33.185853324534826,33.185855865478516,33.0866584777832,1.2216882705688477,1.8248100280761719,nan,nan,1.3234189748764038,1.5,0.0005091679379252683,0,0
1,65,0.8191187381744385,0.7130707502365112,0.5114626884460449,0.07550781965255737,0.05112627148628235,0.01465625036507845,35.07837991104154,35.07837677001953,34.98026657104492,1.329843521118164,1.8627345561981201,nan,nan,1.278836965560913,1.5,0.0005094564718300665,0,0
1,66,0.6844566464424133,0.5888733863830566,0.34462398290634155,0.048416148871183395,0.058700066059827805,0.014142578467726707,39.43786161655293,39.437862396240234,39.31331253051758,1.5819096565246582,2.214339256286621,nan,nan,1.5500484704971313,1.5,0.000509749466482563,0,0
1,67,0.7109760642051697,0.6250302791595459,0.3902854919433594,0.04950958490371704,0.04444175586104393,0.012955567799508572,37.93323928455972,37.9332389831543,37.827537536621094,1.4434640407562256,2.0102362632751465,nan,nan,1.3723732233047485,1.5,0.0005100469212994266,0,0
1,68,0.8768646121025085,0.7002435326576233,0.48956021666526794,0.04762238636612892,0.12528389692306519,0.012916993349790573,54.11369913966274,54.11370086669922,53.961280822753906,2.188206195831299,2.9620141983032227,nan,nan,1.7061160802841187,1.5,0.0005103488356884489,0,0
1,69,0.7029398679733276,0.6516980528831482,0.4240799844264984,0.031953614205121994,0.007236108649522066,0.013596679084002972,34.6989840622595,34.69898223876953,34.609291076660156,1.2649409770965576,1.6784377098083496,nan,nan,1.3413565158843994,1.5,0.000510655209048542,0,0
1,70,0.7974995970726013,0.7090578675270081,0.5036727786064148,0.059588201344013214,0.03509504720568657,0.01290283165872097,45.945869157629446,45.94586944580078,45.808353424072266,1.8369569778442383,2.5053293704986572,nan,nan,1.7223713397979736,1.5,0.0005109660407697407,0,0
1,71,0.8165627121925354,0.7332383394241333,0.5379117131233215,0.03211292251944542,0.0279275793582201,0.012854981236159801,38.26638970044987,38.26639175415039,38.153202056884766,1.509035348892212,2.0236754417419434,nan,nan,1.5090737342834473,1.5,0.0005112813302332025,0,0
1,72,0.7258771657943726,0.6351547837257385,0.4009188115596771,0.05908040329813957,0.04767652601003647,0.013167968951165676,38.11746950685726,38.117469787597656,37.99531936645508,1.5810655355453491,2.1906747817993164,nan,nan,1.4136348962783813,1.5,0.0005116010768112097,0,0
1,73,0.7408004999160767,0.6457958817481995,0.4169304370880127,0.03726765513420105,0.051448214799165726,0.013827637769281864,40.935838974841445,40.93584060668945,40.80543518066406,1.6832187175750732,2.3894054889678955,nan,nan,1.4549530744552612,1.5,0.0005119252798671745,0,0
1,74,0.7068852186203003,0.614540696144104,0.37852028012275696,0.04191724210977554,0.05239658057689667,0.013804200105369091,35.17753329839883,35.17753219604492,35.074554443359375,1.4005627632141113,1.955147624015808,nan,nan,1.2042845487594604,1.5,0.0005122539387556312,0,0
1,75,0.8021825551986694,0.6897967457771301,0.47785353660583496,0.07521894574165344,0.060839518904685974,0.014363281428813934,41.75364342911726,41.75364303588867,41.613006591796875,1.7862162590026855,2.517221689224243,nan,nan,1.4823793172836304,1.5,0.0005125870528222476,0,0
1,76,0.6262759566307068,0.5746857523918152,0.33066338300704956,0.052002936601638794,0.0159237589687109,0.014313477091491222,25.04770340961468,25.04770278930664,24.949106216430664,1.1537678241729736,1.5576057434082031,nan,nan,1.0826953649520874,1.5,0.000512924621403817,0,0
1,77,0.6538182497024536,0.581811785697937,0.3391941487789154,0.03665386885404587,0.036254409700632095,0.012934570200741291,41.75812282036387,41.758121490478516,41.6119270324707,1.9599746465682983,2.518752098083496,nan,nan,1.415181040763855,1.5,0.0005132666438282694,0,0
1,78,0.7496775984764099,0.6640323400497437,0.4422190189361572,0.03429663926362991,0.03970853239297867,0.012961426749825478,32.04620746642318,32.046207427978516,31.925901412963867,1.529105305671692,2.04036021232605,nan,nan,1.0931601524353027,1.5,0.0005136131194146635,0,0
1,79,0.784810483455658,0.6651624441146851,0.4445900022983551,0.03402980417013168,0.07348760217428207,0.012555176392197609,50.66499158094848,50.66498947143555,50.49592590332031,2.241436243057251,3.1543335914611816,nan,nan,1.4591032266616821,1.5,0.0005139640474731925,0,0
1,80,0.7819830179214478,0.6833942532539368,0.465206503868103,0.06390275061130524,0.0488729253411293,0.012655272148549557,48.650109277510005,48.650108337402344,48.464542388916016,2.292559862136841,3.2348670959472656,nan,nan,1.5169271230697632,1.5,0.0005143194273051878,0,0
1,81,0.6610419750213623,0.5992401242256165,0.3589305877685547,0.05233675613999367,0.023291923105716705,0.014519043266773224,35.74957823063499,35.74958038330078,35.610958099365234,1.7963827848434448,2.317373752593994,nan,nan,1.1378904581069946,1.5,0.0005146792582031148,0,0
1,82,0.684664249420166,0.6008366346359253,0.3613928258419037,0.05198495090007782,0.045089058578014374,0.013236329890787601,40.53742777118189,40.53742599487305,40.37664794921875,2.0654568672180176,2.6668548583984375,nan,nan,1.277154564857483,1.5,0.0005150435394505786,0,0
1,83,0.6457053422927856,0.5678527355194092,0.32181328535079956,0.03348734974861145,0.04399694502353668,0.013770019635558128,49.40493697730716,49.404937744140625,49.2045783996582,2.641630172729492,3.2323153018951416,nan,nan,1.5268235206604004,1.5,0.0005154122703223225,0,0
1,84,0.7527711391448975,0.6632630825042725,0.43810802698135376,0.05164939537644386,0.0431147925555706,0.014186522923409939,46.30387647097463,46.30387496948242,46.11199188232422,2.500486135482788,3.140932083129883,nan,nan,1.2709428071975708,1.5,0.0005157854500842341,0,0
1,85,0.6503992676734924,0.5986703634262085,0.3573315739631653,0.03404742479324341,0.014293343760073185,0.014541992917656898,34.24257087782376,34.24257278442383,34.086181640625,1.9582390785217285,2.3559587001800537,nan,nan,1.140455961227417,1.5,0.0005161630779933401,0,0
1,86,0.6126958727836609,0.5315500497817993,0.2830899655818939,0.04543277621269226,0.050565190613269806,0.01481347531080246,43.35430786208693,43.35430908203125,43.18729782104492,2.2557804584503174,2.8369295597076416,nan,nan,1.1474329233169556,1.5,0.0005165451532978113,0,0
1,87,0.6984933614730835,0.6354787945747375,0.40336447954177856,0.01788320392370224,0.021783925592899323,0.014464843086898327,38.55520301272341,38.55520248413086,38.37128829956055,2.219093084335327,2.824378252029419,nan,nan,1.116434931755066,1.5,0.0005169316752369688,0,0
1,88,0.647166907787323,0.5896780490875244,0.3475598990917206,0.00626265536993742,0.022419733926653862,0.014009766280651093,42.325875129528995,42.32587432861328,42.14113235473633,2.290806531906128,2.988696575164795,nan,nan,1.1935524940490723,1.5,0.0005173226430412762,0,0
1,89,0.6203444004058838,0.5812570452690125,0.3388350307941437,0.010094914585351944,0.004699110519140959,0.014441895298659801,41.99546524499394,41.99546432495117,41.80292892456055,2.3918888568878174,3.003878116607666,nan,nan,1.1789056062698364,1.5,0.0005177180559323459,0,0
1,90,0.6166130900382996,0.553318202495575,0.3041232228279114,0.007348109968006611,0.03251515328884125,0.01430664211511612,38.976360653400604,38.97636032104492,38.809696197509766,2.095395088195801,2.7504451274871826,nan,nan,1.00426185131073,1.5,0.0005181179131229429,0,0
