collided,min_gap,min_ttc,TET,TIT,max_DRAC,min_time_headway,rms_accel,max_decel,rms_jerk,rms_gap_error,mean_time_gap,mean_T_pred,string_gain,mode,scenario,driver,driver_type
False,11.446611308321586,7.920423630438187,0.0,0.0,0.11516289506249193,1.2323121053300754,0.6108997421533462,1.2225180864334106,1.2787748035519773,4.339495486850137,1.4242487478951447,1.1010473058621089,0.5534950412356897,hybrid,sinusoidal,3,urban
False,11.543834614939694,12.493924087039224,0.0,0.0,0.03741310541337327,1.0028683520147097,0.2290484441427047,0.8487651944160461,3.2491386894697376,1.0389463085999684,1.0156141567929948,0.8291852474212646,,oracle,following,4,urban
False,11.548254556621485,16.481437630148626,0.0,0.0,0.028538442318626147,1.0028683520147097,0.11368377573914265,0.725930392742157,1.561391117765313,2.359982215668624,1.2980380959065057,1.0729551725586255,,normal,following,4,urban
False,11.548254556621485,18.10560982123091,0.0,0.0,0.025936668233702873,1.0028683520147097,0.18830926958878402,0.935611367225647,2.3983252183096453,1.3446192770347336,1.449942302398759,1.2526729732751847,,memoryless,following,4,urban
False,11.548254556621485,16.043583066464965,0.0,0.0,0.029918657805460387,1.0028683520147097,0.20620973052952365,0.725930392742157,2.9127625943186897,1.4288877886901423,1.310248681701022,1.0753295597434045,,hybrid,following,4,urban
False,2.017919196647806,1.5228157854003295,0.0,0.0,1.6901531610653115,0.8339710072091937,1.547613577100513,3.4899821281433105,1.024836674054794,9.417366451878594,2.1930920460149275,0.8291852474212646,,oracle,stop_and_go,4,urban
False,2.3659058521307523,2.0057367040294194,0.0,0.0,1.435286198722314,0.8343835438959878,1.2544301319671143,3.2484755516052246,1.3085979450774514,11.573450688215377,2.546858970822348,1.251508781214555,,normal,stop_and_go,4,urban
False,2.8715516757779525,2.0057367040294194,0.0,0.0,1.435286198722314,0.8001803156009409,1.2682108498099778,2.9551446437835693,0.9482690149991182,10.124802513228582,2.514716309017057,1.32484326561292,,memoryless,stop_and_go,4,urban
False,2.530138281807402,1.9981942578439,0.0,0.0,1.435286198722314,0.7975648942864921,1.2889943250272997,2.9551446437835693,1.3019078171395657,9.822112449992732,2.416524213554425,1.2426564159989357,,hybrid,stop_and_go,4,urban
False,1.7045920672684485,1.3021828417609527,0.9,0.09330917353830542,1.9591170008148382,1.0028682565457536,0.8352776968310971,5.395887851715088,0.891275810624334,1.5412725106054914,1.4432345478338058,0.8291852474212646,,oracle,hard_brake,4,urban
False,1.9029053590453706,1.5076707839172327,0.0,0.0,2.014214998086071,1.0028683520147097,0.8037518688867665,5.6361083984375,1.254620518820663,5.146513021848404,1.7314410046802757,1.153955987493197,,normal,hard_brake,4,urban
False,2.223769904797972,1.7791230243394491,0.0,0.0,1.7285381845447712,1.0028683520147097,0.7658357483591552,5.337345600128174,0.9065788287418448,2.78495908920273,1.8528680448278467,1.2614503814776739,,memoryless,hard_brake,4,urban
False,1.931393928513164,1.636540618407721,0.0,0.0,1.8049684459322624,1.0028683520147097,0.7972193552915512,6.0071635246276855,1.6411235828140083,2.554719370308361,1.7936065316106558,1.1554874130090078,,hybrid,hard_brake,4,urban
False,4.836976660941661,1.4589380552525233,0.1,0.004106194474747671,1.409443104983999,0.521049310804262,0.6449039676156177,7.499851703643799,3.1807564751851336,1.3424873388064817,1.03324909899035,0.8291852474212646,,oracle,cut_in,4,urban
False,4.56856006572138,1.4659186572809584,0.1,0.003408134271904162,1.3960517266802386,0.5219369634144744,0.5723235467774349,6.843418121337891,3.0046023251794867,3.1515343457310387,1.2742827090303517,1.0842450939615567,,normal,cut_in,4,urban
False,4.68303431195322,1.4589947621213497,0.1,0.004100523787865029,1.4093335452321478,0.5210565436426672,0.6471024260029186,6.904765605926514,2.9176405932307086,2.329535717620147,1.4739658319682647,1.2648257287343343,,memoryless,cut_in,4,urban
False,4.653840299677107,1.4484425948733137,0.1,0.005155740512668628,1.4299428454609349,0.5197043842777901,0.6305502584440872,6.903116703033447,3.1757629368478035,2.1390051038660767,1.3141391114778458,1.0918570349613825,,hybrid,cut_in,4,urban
False,10.32905209865753,6.838240165417289,0.0,0.0,0.14025694567360364,1.0028683507133151,0.8187812681189631,1.4385149478912354,0.6922028168237435,4.824841902942725,1.121621084193155,0.8291852474212646,0.6468512916358434,oracle,sinusoidal,4,urban
False,11.548254556621485,7.905618368721389,0.0,0.0,0.13940194569678863,1.0028683520147097,0.53691013863879,1.0703918933868408,0.9955181043410488,9.431114572597874,1.4747015724526151,1.145288079182307,0.42082902662598537,normal,sinusoidal,4,urban
False,11.548254556621485,9.091297197340966,0.0,0.0,0.11354172515405689,1.0028683520147097,0.6608563272966572,1.2318991422653198,0.6362686169778267,5.9387397655725005,1.5776935728737813,1.3107352554798126,0.517753867451675,memoryless,sinusoidal,4,urban
False,11.548254556621485,8.08857859601687,0.0,0.0,0.12680168177786635,1.0028683520147097,0.6904718229293432,1.4625194072723389,1.4713010462817975,5.471903205458304,1.4134150069812994,1.1223206090927125,0.536180403321344,hybrid,sinusoidal,4,urban
False,8.003596753774604,8.577257930403714,0.0,0.0,0.05641209755829402,0.9556345804699155,0.24263626951182315,0.9255707859992981,3.4448177169291063,0.7751696980344006,0.9685271787046472,0.7214081883430481,,oracle,following,5,urban
False,8.159683977682743,12.63902045068278,0.0,0.0,0.03730528079386418,0.9556436429400029,0.16198092967744027,1.2754112482070923,2.1925607573605825,1.475797341777366,1.3556083794572582,1.0861685578028362,,normal,following,5,urban
False,8.159683977682743,13.910776421677852,0.0,0.0,0.033427258282452375,0.9556436429400029,0.1847978411093833,1.2754112482070923,2.166376613339512,0.9956932128642522,1.4973210688444225,1.2282434874773025,,memoryless,following,5,urban
False,8.159683977682743,12.593175129052828,0.0,0.0,0.03689021218414512,0.9556436429400029,0.20294998278196336,1.2754112482070923,2.735926004670221,1.0651938720690224,1.361530720999081,1.0909346700708071,,hybrid,following,5,urban
False,1.7887618867539519,1.4674379257337418,1.9000000000000001,0.026151646434303143,1.1974628873170765,0.8656582387433773,1.4001913059415947,3.1285674571990967,0.9102153968710155,5.943245039406479,2.570198033085907,0.7214081883430481,,oracle,stop_and_go,5,urban
False,2.285459032456333,1.9112872858800058,0.0,0.0,1.1168411358540677,0.8324873700171067,1.0694330638267633,2.6316685676574707,1.2333361978891095,6.847260468110218,2.484528195742021,1.224028119345506,,normal,stop_and_go,5,urban
False,2.6073060949707907,1.9112872858800058,0.0,0.0,1.1168411358540677,0.7945479743162185,1.0945855362058958,2.6316685676574707,0.8438448244986168,6.3056830101206325,2.6045117312172676,1.2974250803391139,,memoryless,stop_and_go,5,urban
False,2.342390321592771,1.9112872858800058,0.0,0.0,1.1168411358540677,0.7922388396326183,1.111836333505769,2.6316685676574707,1.2160603193001895,6.076231478730062,2.45295167661174,1.21666244973739,,hybrid,stop_and_go,5,urban
False,1.5516450867414207,1.1970161873925138,1.0,0.16617208192486074,1.8797587062768488,0.9556434904011305,0.6838080920047523,5.185407638549805,0.9111053373547469,0.978463152390577,1.411774211832778,0.7214081883430481,,oracle,hard_brake,5,urban
